REPORTED DATE :	12/11/2020	Page 1	Composite Asia Co.,Ltd.	858 Moo 2, Soi 1C/1  Bangpu Industrial Estate, Bangpumai,   Muang Samutprakarn, Samutprakan 10280 Thailand.
Tel : (66)0-2323-2601-08  Fax  (66)0-2323-2227-8	LOSS ON PROCESS
End days = จำนวนวันหลังจากที่โพส GR. จนถึงวัน End process	Delivery lead time : จำนวนวันโดยนับตั้งแต่เริ่มสร้าง Production จนถึงการ End process	Act lead time : จำนวนวันโดยนับจากการ Start production จนถึงการ End process
Item number	Item group	Production	Batch number	Configuration	Work center	S/O No.	Order	MIS.	GR.	LOSS	KPI % loss	%	Result	% Variance	Price variance	Quantity variance	Substitution variance	Total variance	Started	Ended date	End days	Act. lead time	Delivery lead time
Item number	Item group	Production	Batch number	Configuration	Work center	S/O No.	Order	MIS.	GR.	LOSS	KPI % loss	%	Result	% Variance	Price variance	Quantity variance	Substitution variance	Total variance	Started	Ended date	End days	Act. lead time	Delivery lead time
MEWH180	FG-WHITE	PD63000034	FC63-000035	FARREL2	21HM500-1	SO63000011	10,300.000	10,300.000	10,275.000	25.000	0.350	0.243	Pass	-2.456	-11,248.669	737.209	0.000	-10,511.460	21/1/2020	25/1/2020	1	5	17
MEWH180	FG-WHITE	PD63000035	FC63-000036	FARREL2	21HM500-1	SO63000011	10,300.000	10,300.000	10,275.000	25.000	0.350	0.243	Pass	-2.456	-11,248.669	737.209	0.000	-10,511.460	21/1/2020	27/1/2020	3	7	19
MEWH213	FG-COL-WH	PD62000619	FC62-000636	FARREL2	21HM500-1	SO62000322	10,352.180	10,352.180	10,300.000	52.180	0.350	0.504	Fail	2.496	5,686.112	-7,317.718	14,918.233	13,286.627	14/1/2020	21/1/2020	1	8	50
MEWH223	FG-WHITE	PD63000022	FC63-000023	FARREL2	21HM500-1	SO63000007	10,300.000	10,310.000	10,300.000	10.000	0.350	0.097	Pass	-0.042	-348.326	-190.169	277.100	-261.395	16/1/2020	23/1/2020	2	8	15
MEWH272	FG-WHITE	PD62000625	FC62-000642	FARREL2	21HM200-2	SO62000326	10,300.000	10,177.903	9,775.000	402.903	0.350	3.959	Fail	3.100	-3,286.668	23,360.752	2,204.264	22,278.348	16/1/2020	23/1/2020	2	8	51
MEWH773	FG-WHITE	PD63000001	FC63-000001	FARREL2	21HM200-1	SO63000002	10,300.000	11,855.000	11,771.400	83.600	0.350	0.705	Fail	-0.506	-12,912.238	-99,791.389	108,490.406	-4,213.221	15/1/2020	18/1/2020	1	4	12
MEWH773	FG-WHITE	PD63000002	FC63-000002	FARREL2	21HM200-1	SO63000002	10,300.000	10,310.000	10,250.000	60.000	0.350	0.582	Fail	-0.679	-8,026.713	2,842.042	264.300	-4,920.371	15/1/2020	18/1/2020	1	4	12
MEWH773	FG-WHITE	PD63000003	FC63-000003	FARREL2	21HM500-1	SO63000002	5,300.000	5,310.000	5,150.000	160.000	0.350	3.013	Fail	1.636	-4,127.416	9,818.770	264.300	5,955.654	15/1/2020	23/1/2020	4	9	17
MEWH773	FG-WHITE	PD63000047	FC63-000048	FARREL2	21HM500-1	SO63000017	5,300.000	5,310.000	5,100.000	210.000	0.350	3.955	Fail	3.877	230.916	13,477.837	264.300	13,973.053	16/1/2020	23/1/2020	4	8	8
Grand total	-229,362.518	-1,153,454.201	1,278,935.045	-103,881.674	734,897.830	736,724.533	731,996.400	4,728.133
