AEMP258,FG-AD,PD63000777,FP63-000830,FARREL,21HM500-1,SO63000382,"10,125.28","10,125.28","9,695.30",429.975,0.35,4.247,Fail,9.812,"9,088.03","7,735.19",0,"16,823.22",12/6/2020,19/6/2020,1,8,8
APAB14040,FG-AD,PD63000491,FP63-000532,TWIN-58,21HM200-4,SO63000264,"1,015.10","1,015.10","1,010.00",5.1,0.35,0.502,Fail,4.583,"1,578.56","-1,445.75","2,673.66","2,806.47",17/6/2020,24/6/2020,3,8,66
APAB14040,FG-AD,PD63000767,FP63-000820,TWIN-58,21HM200-4,SO63000374,"1,015.00","1,015.00","1,010.00",5,0.35,0.493,Fail,2.551,"1,185.39",376.425,0,"1,561.81",17/6/2020,24/6/2020,3,8,14
APAB14040,FG-AD,PD63000768,FP63-000821,TWIN-58,21HM200-4,SO63000374,"1,015.00","1,015.00","1,011.60",3.4,0.35,0.335,Pass,3.994,"1,948.66",500.832,0,"2,449.50",17/6/2020,24/6/2020,3,8,14
APPA17259,FG-AD,PD63000583,FP63-000629,TWIN-58,21HM500-1,SO63000295,"2,015.80","2,015.80","2,000.00",15.8,0.35,0.784,Fail,-0.73,"-2,395.59","-1,370.50","2,773.91",-992.187,2/6/2020,9/6/2020,2,8,30
APPA17259,FG-AD,PD63000584,FP63-000630,TWIN-58,21HM500-1,SO63000295,"2,015.00","2,015.00","2,009.40",5.6,0.35,0.278,Pass,-2.79,"-3,574.53",-237.393,0,"-3,811.92",2/6/2020,9/6/2020,2,8,30
CABK17308,FG-CO,PD63000090,FP63-000105,BUSS,21HM500-1,SO63000040,"10,223.30","9,496.30","9,400.00",96.3,0.35,1.014,Fail,8.084,"33,979.07","2,067.15","2,261.61","38,307.83",27/5/2020,9/6/2020,5,14,145
CABK362,FG-CO,PD63000713,FP63-000761,TWIN-58,21HM200-1,SO63000345,"1,230.00","1,230.00","1,225.00",5,0.35,0.407,Fail,1.479,938.682,112.725,0,"1,051.41",23/6/2020,29/6/2020,1,7,33
CABK362,FG-CO,PD63000714,FP63-000762,TWIN-58,21HM200-1,SO63000345,"1,273.00","1,273.00","1,255.30",17.7,0.35,1.39,Fail,16.632,"9,715.97",776.797,"1,625.10","12,117.87",23/6/2020,29/6/2020,1,7,33
CAE176,FG-FIL-SER,PD63000795,FP63-000854,FARREL,21HM500-1,SO63000400,"20,000.00","18,591.00","18,234.00",357,0.35,1.92,Fail,-35.845,"-34,796.05","-9,383.69",185.91,"-43,993.82",24/6/2020,29/6/2020,1,6,7
