AEAB80,FG-AD,PD63000721,FS63-000571,TE75,21HM200-5,PD63000327,"5,300.00","5,300.00","5,114.70",185.3,0.5,3.496,Fail,15.689,"-3,289.49",-90.228,"65,296.26","61,916.55",27/2/2020,19/3/2020,4,22,22
AEAO592,FG-AD,PD63000722,FS63-000710,TE75,21HM200-2,PD63000410,"5,300.00","5,300.00","5,159.00",141,0.5,2.66,Fail,20.549,"-6,498.24","-1,578.00","64,273.60","56,197.37",27/2/2020,19/3/2020,3,22,22
AEAO592,FG-AD,PD63000805,FS63-001386,TWIN-L,21HM500-1,SO63001563,"1,010.00","1,010.00","1,002.00",8,1,0.792,Pass,-32.657,"-23,808.10","-2,016.43",0,"-25,824.52",4/3/2020,9/3/2020,1,6,6
AEAO592,FG-AD,PD63000806,FS63-001387,TWIN-L,21HM500-1,SO63001563,"1,010.00","1,010.00","1,010.00",0,1,0,Pass,-32.842,"-23,815.89","-2,361.83",0,"-26,177.71",4/3/2020,9/3/2020,1,6,6
AEAS281,FG-AD,PD63000803,FS63-001382,TWIN-L,21HM200-4,SO63001543,"1,010.40","1,010.40","1,000.90",9.5,1,0.94,Pass,15.299,"9,685.80",416.108,"1,730.97","11,832.88",5/3/2020,17/3/2020,2,13,14
AELM17833,FG-AD,PD63000876,FS63-001511,TWIN-L,21HM200-5,SO63001649,342.201,342.201,340.7,1.501,2.1,0.439,Pass,137.695,"-4,919.12","-3,705.58","52,432.22","43,807.52",9/3/2020,13/3/2020,1,5,5
AELM17833,FG-AD,PD63000907,FS63-001554,TWIN-L,21HM200-4,SO63001696,961.18,961.18,956.1,5.08,1,0.529,Pass,173.678,"-12,569.23","-7,465.88","175,097.76","155,062.65",12/3/2020,19/3/2020,2,8,9
AEMR4164,FG-AD,PD63000872,FS63-001507,TWIN-L,21HM200-5,SO63001652,105,105,103.4,1.6,2.1,1.524,Pass,-28.326,"-2,982.19",-131.878,0,"-3,114.07",9/3/2020,18/3/2020,2,10,10
AEPA13599,FG-AD,PD63000669,FS63-001184,TE75,21HM200-1,SO63001261,"5,314.20","5,314.20","5,300.00",14.2,0.5,0.267,Pass,0.337,"1,289.41","-1,049.06",925.544,"1,165.89",4/3/2020,13/3/2020,3,10,22
AEPA182,FG-AD,PD63000707,FS63-001257,TWIN-L,21HM200-4,SO63001378,"1,005.40","1,005.40","1,004.00",1.4,1,0.139,Pass,-19.062,"-22,461.02","-1,704.59",50.401,"-24,115.21",16/3/2020,25/3/2020,2,10,28
AEPA21538,FG-AD,PD63000859,FS63-001448,TWIN-L,Packer_1,SO63001598,97.7,97.7,97.7,0,2.1,0,Pass,2.354,0,0,186.307,186.307,20/3/2020,25/3/2020,3,6,20
AEPA21538-1,TEST,PD63000858,FS63-001447,TWIN-L,21HM200-5,SO63001598,100,100,97.7,2.3,2.1,2.3,Fail,-15.484,"-1,321.27",121.925,0,"-1,199.35",13/3/2020,23/3/2020,1,11,18
AEPF21238,FG-AD,PD63000827,FS63-001408,OT,21TM100-1,SO63001571,101.3,101.3,100,1.3,2.1,1.283,Pass,-2.291,-918.942,33.057,320.717,-565.168,6/3/2020,21/3/2020,3,16,17
AESA12712,FG-AD,PD63000780,FS63-001358,TWIN-L,21HM200-4,SO63001523,"1,010.10","1,010.10","1,000.00",10.1,1,1,Pass,-24.543,"-17,176.00",-984.283,226.517,"-17,933.77",6/3/2020,13/3/2020,1,8,10
AESA12712,FG-AD,PD63000781,FS63-001359,TWIN-L,21HM200-4,SO63001523,"1,010.00","1,010.00","1,002.00",8,1,0.792,Pass,-23.693,"-16,470.22",-876.556,0,"-17,346.78",6/3/2020,13/3/2020,1,8,10
AESA5153,FG-AD,PD63000945,FS63-001615,TWIN-L,21HM500-1,SO63001766,510.2,510.2,504.1,6.1,2.1,1.196,Pass,0.33,-537.541,-6.117,743.152,199.494,13/3/2020,20/3/2020,2,8,8
AESB12711,FG-AD,PD63000792,FS63-001371,TE75,21HM500-1,SO63001541,"5,307.00","5,232.00","5,225.00",7,0.5,0.134,Pass,-2.76,"-8,235.20",359.968,364.544,"-7,510.69",5/3/2020,18/3/2020,5,14,15
AESB16152,FG-AD,PD63000633,FS63-001083,TE75,21HM200-2,SO63001202,"15,300.00","14,835.00","14,825.00",10,0.5,0.067,Pass,-1.9,"-22,064.12","3,836.52",0,"-18,227.60",5/3/2020,18/3/2020,6,14,28
AESB16911,TRADE-AD,PD63000700,FS63-001247,TE75,21HM200-2,SO63001353,"5,308.40","5,203.40","5,173.00",30.4,0.5,0.584,Fail,-13.187,"-49,988.60",355.42,603.758,"-49,029.43",2/3/2020,11/3/2020,7,10,15
AEUV13233,FG-AD,PD63000600,FS63-001027,TE75,21HM200-1,SO63001141,"10,300.00","10,025.00","10,015.00",10,0.5,0.1,Pass,3.994,"25,407.18","-39,774.61","54,985.00","40,617.57",4/3/2020,12/3/2020,2,9,24
AEUV14736,FG-AD,PD63000594,FS63-001020,TE75,21HM200-1,SO63001125,"10,308.00","10,108.00","10,080.50",27.5,0.5,0.272,Pass,-3.558,"-72,470.29","20,793.56","1,127.52","-50,549.20",3/3/2020,11/3/2020,3,9,23
AEUV662,FG-AD,PD63000883,FS63-001519,TE96,21HM200-5,SO63001643,"12,321.00","12,186.50","11,794.30",392.2,0.5,3.218,Fail,-1.079,"-32,790.65","7,504.75","11,859.94","-13,425.95",16/3/2020,25/3/2020,3,10,16
AHNU7131,FG-AD,PD63000880,FS63-001515,TWIN-L,21HM200-4,SO63001664,"1,010.00","1,010.00","1,005.70",4.3,1,0.426,Pass,-28.858,"-37,121.90","-3,534.91",823.492,"-39,833.32",18/3/2020,25/3/2020,1,8,17
