CAE135,FG-FILLER,PD63000130,FC63-000139,FARREL2,21HM500-1,SO63000063,"15,113.00","15,123.00","15,050.00",73,0.35,0.483,Fail,-2.668,"-8,402.45","-54,770.73","57,397.45","-5,775.73",17/3/2020,27/3/2020,3,11,19
CAE135,FG-FILLER,PD63000131,FC63-000140,FARREL2,21HM500-1,SO63000063,"15,113.00","15,123.00","15,000.00",123,0.35,0.813,Fail,-3.269,"-8,612.12","-49,786.37","51,345.56","-7,052.93",17/3/2020,27/3/2020,2,11,19
CAE135,FG-FILLER,PD63000132,FC63-000141,FARREL2,21HM500-1,SO63000063,"15,113.00","15,123.00","15,000.00",123,0.35,0.813,Fail,-0.993,"-4,023.03","-49,464.54","51,345.56","-2,142.01",17/3/2020,27/3/2020,2,11,19
CAE152,FG-FILLER,PD63000166,FC63-000175,FARREL2,21HM200-5,SO63000076,"15,103.00","15,113.00","15,050.00",63,0.35,0.417,Fail,-27.214,"-55,168.91","-9,362.80",859.75,"-63,671.96",27/3/2020,30/3/2020,1,4,5
CAE152,FG-FILLER,PD63000167,FC63-000176,FARREL2,21HM200-5,SO63000076,"15,103.00","15,113.00","15,050.00",63,0.35,0.417,Fail,-14.09,"-26,376.78","-7,448.34",859.74,"-32,965.37",27/3/2020,30/3/2020,1,4,5
CAE152,FG-FILLER,PD63000168,FC63-000177,FARREL2,21HM200-5,SO63000076,"15,103.00","15,113.00","15,050.00",63,0.35,0.417,Fail,-17.167,"-33,097.40","-7,932.44",864.94,"-40,164.90",27/3/2020,30/3/2020,1,4,5
CAE152,FG-FILLER,PD63000169,FC63-000178,FARREL2,21HM200-5,SO63000076,"15,103.00","15,113.00","15,050.00",63,0.35,0.417,Fail,-22.437,"-44,640.64","-8,719.14",864.94,"-52,494.83",27/3/2020,30/3/2020,1,4,5
CAE155,FG-FILLER,PD63000104,FC63-000112,FARREL2,21HM500-1,SO63000056,"20,150.00","20,160.00","20,000.00",160,0.35,0.794,Fail,-2.964,"-11,176.99",-207.785,"2,528.65","-8,856.13",20/3/2020,26/3/2020,3,7,22
CAE155,FG-FILLER,PD63000105,FC63-000113,FARREL2,21HM500-1,SO63000056,"20,150.00","20,160.00","20,000.00",160,0.35,0.794,Fail,-3.88,"-13,353.43","1,473.84",287.8,"-11,591.79",20/3/2020,25/3/2020,2,6,21
CAE187,FG-FILLER,PD63000139,FC63-000148,FARREL2,Packer_1,SO63000068,"1,250.00","1,250.00","1,250.00",0,0.35,0,Pass,5.869,0,0,991.862,991.862,24/3/2020,25/3/2020,2,2,2
