CAE135,FG-FILLER,PD63000390,FC63-000424,FARREL2,21HM500-1,SO63000188,"15,100.00","15,110.00","15,050.00",60,0.35,0.397,Fail,-5.714,"-13,607.41","-55,005.02","56,051.14","-12,561.29",12/9/2020,21/9/2020,1,10,33
CAE135,FG-FILLER,PD63000391,FC63-000425,FARREL2,21HM500-1,SO63000188,"15,100.00","15,110.00","15,050.00",60,0.35,0.397,Fail,-6.062,"-13,749.17","-53,415.72","53,838.79","-13,326.10",12/9/2020,21/9/2020,1,10,33
CAE135,FG-FILLER,PD63000392,FC63-000426,FARREL2,21HM500-1,SO63000188,"15,100.00","15,110.00","15,050.00",60,0.35,0.397,Fail,-5.527,"-12,717.71","-53,271.86","53,838.79","-12,150.78",12/9/2020,21/9/2020,1,10,33
CAE155,FG-FILLER,PD63000239,FC63-000248,FARREL2,21HM500-1,SO63000101,"20,100.00","20,110.00","20,000.00",110,0.35,0.547,Fail,-2.811,"-10,597.72",223.78,"1,813.76","-8,560.19",18/9/2020,25/9/2020,1,8,157
CAE187,FG-FILLER,PD63000372,FC63-000400,FARREL2,21HM500-1,SO63000178,"25,175.00","25,185.00","25,000.00",185,0.35,0.735,Fail,-0.44,"1,350.53","-271,637.76","268,766.64","-1,520.59",27/8/2020,10/9/2020,6,15,29
CAE187,FG-FILLER,PD63000373,FC63-000401,FARREL2,21HM500-1,SO63000178,"25,175.00","25,185.00","25,000.00",185,0.35,0.735,Fail,-0.33,"-3,439.11","-14,442.96","16,742.58","-1,139.49",27/8/2020,8/9/2020,4,13,27
CAE187,FG-FILLER,PD63000374,FC63-000402,FARREL2,21HM500-1,SO63000178,"25,175.00","25,185.00","25,000.00",185,0.35,0.735,Fail,-0.33,"-3,511.26",865.891,"1,505.66","-1,139.71",27/8/2020,9/9/2020,0,14,28
CAE187,FG-FILLER,PD63000375,FC63-000403,FARREL2,21HM500-1,SO63000178,"25,175.00","25,185.00","25,000.00",185,0.35,0.735,Fail,-0.446,"-3,843.08","1,974.21",326.52,"-1,542.35",28/8/2020,14/9/2020,3,18,33
CAE187,FG-FILLER,PD63000406,FC63-000440,FARREL2,21HM500-1,SO63000193,"25,175.00","25,185.00","25,000.00",185,0.35,0.735,Fail,-0.339,"-3,473.14","1,974.21",326.51,"-1,172.42",28/8/2020,14/9/2020,1,18,25
CAE187,FG-FILLER,PD63000407,FC63-000441,FARREL2,21HM500-1,SO63000193,"25,175.00","25,185.00","25,000.00",185,0.35,0.735,Fail,0.681,-378.769,"2,405.78",326.51,"2,353.52",28/8/2020,14/9/2020,1,18,25
